id,legislator_id,address,suite,city,state,zip,latitude,longitude,phone,fax,building,hours
S001185-selma,S001185,908 Alabama Ave.,Suite 112,Selma,AL,36701,32.4071252,-87.0214629,334-877-4414,334-877-4489,Federal Building,
S001185-tuscaloosa,S001185,2501 7th St.,Suite 300,Tuscaloosa,AL,35401,33.2071459,-87.56926,205-752-5380,205-752-5899,,
S001189-tifton,S001189,127-B N. Central Ave.,,Tifton,GA,31794,31.4548661,-83.5107367,229-396-5175,229-396-5179,,
S001189-warner_robins,S001189,230 Margie Dr.,Suite 500,Warner Robins,GA,31088,32.6144617,-83.6893055,478-971-1776,478-971-1778,,
S001190-lincolnshire,S001190,111 Barclay Blvd.,Suite 200,Lincolnshire,IL,60069,42.1964098,-87.9362154,847-383-4870,847-793-0677,,
S001190-round_lake_park,S001190,433 E Washington St.,,Round Lake Park,IL,60073,42.3565821,-88.0740214,,,,"Monday 8:30AM-4:30PM, Tuesday 8:30AM-12:30PM"
S001190-waukegan,S001190,100 N Martin Luther King Jr Ave,,Waukegan,IL,60085-4328,42.36129,-87.83472,,,,"Tuesday 12:00-5:00pm,Wednesday 8:00am-5:00pm"
S001191-phoenix,S001191,2200 E Camelback Rd,Suite 120,Phoenix,AZ,85016-3454,33.50965,-112.03408,602-598-7327,,,
S001192-salt_lake_city,S001192,420 East South Temple,#390,Salt Lake City,UT,84111,40.7686249,-111.8789585,801-364-5550,801-364-5551,,
S001192-st__george,S001192,253 W. St George Blvd.,Suite 100,St. George,UT,84770,37.10961350000001,-113.5887467,435-627-1500,435-627-1911,,
S001193-castro_valley,S001193,3615 Castro Valley Blvd.,,Castro Valley,CA,94546,37.6950519,-122.0722708,510-370-3322,,,M-F 9:00 AM to 5:00 PM
S001194-honolulu,S001194,300 Ala Moana Blvd.,Room 7-212,Honolulu,HI,96850,21.3036893,-157.862353,808-523-2061,808-523-2065,,
S001195-cape_girardeau,S001195,2502 Tanner Dr.,Suite 205,Cape Girardeau,MO,63703,37.30292850000001,-89.55584789999999,573-335-0101,573-335-1931,,
S001195-farmington,S001195,22 E. Columbia St.,,Farmington,MO,63640,37.7803665,-90.4203215,573-756-9755,573-756-9762,,
S001195-poplar_bluff,S001195,2725 N. Westwood Blvd.,Suite 5A,Poplar Bluff,MO,63901,36.7847526,-90.4294579,573-609-2996,,,
S001195-rolla,S001195,830A S. Bishop,,Rolla,MO,65401,37.9315472,-91.7789873,573-364-2455,573-364-1053,,
S001195-west_plains,S001195,35 Court Sq.,Suite 300,West Plains,MO,65775,36.7283104,-91.8529136,417-255-1515,417-255-2009,,
S001196-glens_falls,S001196,5 Warren St,Suite 4,Glens Falls,NY,12801-4565,43.30977,-73.64131,518-743-0964,518-743-1391,,
S001196-plattsburgh,S001196,23 Durkee St.,Suite C,Plattsburgh,NY,12901,44.6964439,-73.45244749999999,518-561-2324,518-561-2408,,
S001196-watertown,S001196,88 Public Sq.,Suite A,Watertown,NY,13601,43.974587,-75.907664,315-782-3150,315-782-1291,,Mon-Fri 9-5
S001197-kearney,S001197,4111 Fourth Ave.,Suite 26,Kearney,NE,68845,40.715284,-99.086211,308-233-3677,,,
S001197-lincoln,S001197,1128 Lincoln Mall,Suite 305,Lincoln,NE,68508,40.8084319,-96.7048142,402-476-1400,,,
S001197-omaha,S001197,304 N. 168th Cir.,Suite 213,Omaha,NE,68118,41.2618733,-96.1778064,402-550-8040,,,
S001197-scottsbluff,S001197,115 Railway St.,Suite C102,Scottsbluff,NE,69361,41.8624626,-103.6650529,308-632-6032,,,
S001198-anchorage,S001198,510 L St.,Suite 750,Anchorage,AK,99501,61.2171561,-149.9043364,907-271-5915,907-258-9305,,
S001198-fairbanks,S001198,101 12th Ave.,Suite 328,Fairbanks,AK,99701,64.8383052,-147.7082477,907-456-0261,907-451-7290,Federal Building,
S001198-juneau,S001198,800 Glacier Ave.,Suite 101,Juneau,AK,99801,58.30033239999999,-134.4205554,907-586-7277,907-586-7201,,
S001198-ketchikan,S001198,1900 First Ave.,Suite 225,Ketchikan,AK,99901,55.3492023,-131.6673863,907-225-6880,907-225-0390,,
S001198-soldotna,S001198,44539 Sterling Highway,Suite 204,Soldotna,AK,99669,60.480503,-151.0747996,907-262-4040,907-262-4224,,
S001198-wasilla,S001198,851 E. Westpoint Dr.,Suite 309,Wasilla,AK,99654,61.5826697,-149.4286826,907-357-9956,907-357-9964,,
S001199-hanover,S001199,118 Carlise Street,,Hanover,PA,17331,39.8018282,-76.9852327,717-969-6132,,,
S001199-lancaster,S001199,51 S. Duke St.,Suite 201,Lancaster,PA,17602,40.03689079999999,-76.3031804,717-393-0667,717-393-0924,,
S001199-red_lion,S001199,100 Redco Ave,,Red Lion,PA,17356-1436,39.90324,-76.59862,717-969-6133,,,
S001200-haines_city,S001200,620 E Main St.,,Haines City,FL,33844,28.1083914,-81.628392,202-615-1308,,,Wednesday 9AM-5PM
S001200-kissimmee,S001200,804 Bryan St.,,Kissimmee,FL,34741,28.2906297,-81.4123113,407-452-1171,,,
S001200-lake_wales,S001200,201 W Central Avenue,,Lake Wales,FL,33853,27.8999663,-81.596459,202-600-0843,202-615-1308,,"Monday and Tuesday, 9AM-5PM"
S001200-orlando,S001200,13800 Veterans Way,s 1F806,Orlando,FL,32827-7401,28.36525,-81.2749461,202-322-4476,,VA Medical Center,Tuesdays 9AM-3PM
